ADA,LIQ,,BRAND NAME,PROOF,SIZE,PACK,BASE,ON PREM,OFF PREM,MINIMUM,NEW/,
#,CODE,,,,IN ML,,PRICE,PRICE,PRICE,SHELF PRICE,CHNG,
AMERICAN BLEND,,,,,,,,,,,,
,,,,,,,,,,,,
321,7811,,MR BOSTON ROOT BEER,30.0,1000,12,5.05,4.79,4.88,5.74,NEW,
321,7812,,MR BOSTON SOUR APPLE,30.0,750,12,4.35,4.12,4.20,4.94,NEW,
321,1582,,MR BOSTON SOUR APPLE,30.0,1000,12,5.05,4.79,4.88,5.74,,
321,7813,,MR BOSTON SOUR CHERRY,30.0,750,12,4.35,4.12,4.20,4.94,NEW,
321,7814,,MR BOSTON SOUR GRAPE,30.0,750,12,4.35,4.12,4.20,4.94,NEW,
321,7815,,MR BOSTON SOUR STRAWBERRY,30.0,750,12,4.35,4.12,4.20,4.94,NEW,
321,4069,,MR BOSTON WATERMELON SCH,30.0,1000,12,5.05,4.79,4.88,5.74,,
221,2986,,NEWPORT BUTTERSCOTCH SCHNAPPS,30.0,1000,12,4.35,4.12,4.20,4.94,,
221,3076,,NEWPORT PEACH SCHNAPPS,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,3075,,NEWPORT PEPPERMINT SCHNAPPS,25.0,1000,12,4.35,4.12,4.20,4.94,,
221,678,,NEWPORT SOUR APPLE SCHNAPPS,30.0,1000,12,4.35,4.12,4.20,4.94,,
221,6929,,NEWPORT SOUR WATERMELON SCH,30.0,1000,12,4.35,4.12,4.20,4.94,,
221,2953,,PHILLIPS BLACK 100,100.0,750,12,14.90,14.17,14.45,16.98,,
221,7055,,PHILLIPS BLACK 100 PL,100.0,50,60,0.85,0.80,0.82,0.96,,
221,4423,,PHILLIPS BLACK 100 PL,100.0,375,12,4.85,4.60,4.69,5.51,,
221,2956,,PHILLIPS BLUE 100,100.0,750,12,14.90,14.17,14.45,16.98,,
221,7053,,PHILLIPS BLUE 100 PL,100.0,50,60,0.85,0.80,0.82,0.96,,
221,2958,,PHILLIPS HOT 100,100.0,750,12,14.90,14.17,14.45,16.98,,
221,7054,,PHILLIPS HOT 100 PL,100.0,50,60,0.85,0.80,0.82,0.96,,
221,3440,,PHILLIPS MINI PACK LOOSE PL,100.0,50,60,0.85,0.80,0.82,0.96,,
221,2959,,PHILLIPS ROOT 100,100.0,750,12,14.90,14.17,14.45,16.98,,
221,4425,,PHILLIPS ROOT 100 PL,100.0,375,12,4.85,4.60,4.69,5.51,,
321,5539,,RUMPLE MINZE BERRY,100.0,750,12,18.85,17.90,18.25,21.45,,
321,59452,,RUMPLE MINZE PPRMNT (GER),100.0,200,24,5.25,4.99,5.09,5.98,,
321,59453,,RUMPLE MINZE PPRMNT (GER),100.0,375,12,9.60,9.11,9.29,10.92,,
321,59447,,RUMPLE MINZE PPRMNT (GER),100.0,750,12,18.85,17.90,18.25,21.45,,
321,7649,,RUMPLE MINZE PPRMT (GER),100.0,1000,12,25.40,24.14,24.61,28.93,,
221,1584,,SCHOENAUER APFEL SCHNAPPS,42.0,1000,12,16.65,15.83,16.14,18.97,,
221,99996,,STOCK PEACH SCHNAPPS,40.0,1000,12,8.35,7.92,8.07,9.49,,
321,59477,,YUKON JACK PERMA FROST SCH,100.0,750,12,14.90,14.17,14.45,16.98,,
321,194,,99 APPLES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,1122,,99 APPLES PL,99.0,375,24,7.85,7.45,7.60,8.93,,
321,94450,,99 BANANAS,99.0,375,24,7.85,7.45,7.60,8.93,,
321,85466,,99 BANANAS,99.0,750,12,15.80,15.00,15.29,17.98,,
321,71492,,99 BANANAS W/DICE,99.0,750,12,15.80,15.00,15.29,17.98,,
321,3258,,99 BLACK CHERRIES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,84450,,99 BLACKBERRIES,99.0,375,24,7.85,7.45,7.60,8.93,,
321,84690,,99 BLACKBERRIES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,6098,,99 GRAPES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,2194,,99 ORANGES,99.0,375,24,7.85,7.45,7.60,8.93,,
321,1581,,99 ORANGES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,4365,,99 PEACHES,99.0,750,12,15.80,15.00,15.29,17.98,,
321,5134,,99 SIX FLAV COUNTER DISPL PL,99.0,50,120,1.75,1.66,1.69,1.99,,
321,7596,,99 WATERMELONS,99.0,750,12,15.80,15.00,15.29,17.98,,
,,,,,,,,,,,,
TEQUILA,,,,,,,,,,,,
,,,,,,,,,,,,
221,6040,,AGAVALES 100% AGAVE BLANCO,80.0,750,12,12.40,11.79,12.02,14.13,,
221,7464,,AGAVALES 100% AGAVE BLANCO,80.0,1750,6,21.90,20.82,21.23,24.95,,
221,6043,,AGAVALES 100% AGAVE GOLD,80.0,750,12,12.70,12.07,12.30,14.46,,
221,5431,,AGAVE LOCO PEPPER CURED,71.0,750,6,26.35,25.02,25.51,29.99,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,7425,,ALIEN ANEJO,80.0,750,6,58.30,55.38,56.46,66.37,,
221,7426,,ALIEN EXTRA ANEJO,80.0,750,6,84.15,79.95,81.51,95.82,,
221,7427,,ALIEN REPOSADO,80.0,750,6,44.30,42.08,42.90,50.43,,
221,7428,,ALIEN SILVER,80.0,750,6,41.00,38.95,39.71,46.68,,
221,6613,,ANTIGUO ANEJO,80.0,750,12,26.35,25.02,25.51,29.99,,
221,6614,,ANTIGUO BLANCO,80.0,750,12,21.90,20.82,21.23,24.95,,
221,6615,,ANTIGUO REPOSADO,80.0,750,12,21.90,20.82,21.23,24.95,,
221,99236,,ARANDAS ORO GOLD,80.0,750,12,10.45,9.93,10.12,11.90,,
221,59577,,ARANDAS WHITE,80.0,750,12,10.45,9.93,10.12,11.90,,
221,209,,ARISTOCRAT TEQUILA,80.0,750,12,8.75,8.31,8.47,9.96,,
221,208,,ARISTOCRAT TEQUILA,80.0,1000,12,9.20,8.75,8.92,10.48,,
221,210,,ARISTOCRAT TEQUILA PL,80.0,1750,6,16.65,15.83,16.14,18.97,,
221,4588,,ASOMBROSO ANEJO,80.0,750,6,186.95,177.61,181.07,212.85,,
221,4594,,ASOMBROSO SILVER,80.0,750,6,26.15,24.85,25.33,29.78,,
321,7683,,AVION ANEJO,80.0,750,6,48.30,45.88,46.77,54.98, 	(2.98),
321,7684,,AVION REPOSADO,80.0,750,6,43.95,41.76,42.57,50.04, 	(2.95),
321,7685,,AVION SILVER,80.0,750,6,39.50,37.52,38.25,44.97, 	(2.95),
221,5726,,AZTECA GOLD,80.0,750,12,8.75,8.31,8.47,9.96,,
221,5727,,AZTECA GOLD,80.0,1000,12,8.95,8.51,8.68,10.20,,
221,5728,,AZTECA GOLD,80.0,1750,6,16.65,15.83,16.14,18.97,,
221,59587,,AZTECA WHITE,80.0,750,12,8.75,8.31,8.47,9.96,,
221,3723,,AZTECA WHITE,80.0,1000,12,8.95,8.51,8.68,10.20,,
221,59588,,AZTECA WHITE PL,80.0,1750,6,16.65,15.83,16.14,18.97,,
221,7436,,AZUNIA ANEJO,80.0,1000,6,67.40,64.04,65.29,76.75,,
221,7437,,AZUNIA PLATINUM BLANCO,80.0,1000,6,47.30,44.93,45.81,53.85,,
221,7438,,AZUNIA REPOSADO,80.0,1000,6,55.30,52.53,53.55,62.95,,
221,84386,,CABO WABO ANEJO TEQ,80.0,750,6,39.50,37.52,38.25,44.97,,
221,6242,,CABO WABO BLANCO TEQ,80.0,375,12,17.55,16.67,16.99,19.97,,
221,86320,,CABO WABO BLANCO TEQ,80.0,750,6,26.35,25.02,25.51,29.99, 	(4.97),
221,71799,,CABO WABO BLANCO W/MUSIC CARD,80.0,750,6,26.35,25.02,25.51,29.99, 	(4.97),
221,6243,,CABO WABO REPOSADO TEQ,80.0,375,12,19.30,18.33,18.69,21.97,,
221,98340,,CABO WABO REPOSADO TEQ,80.0,750,6,35.10,33.33,33.98,39.95,,
221,6866,,CABRESTO REPOSADO,80.0,750,12,30.25,28.74,29.30,34.44, 	5.46 ,
221,6867,,CABRESTO SILVER,80.0,750,12,26.85,25.50,26.00,30.56, 	5.51 ,
221,7727,,CABRITO BLANCO,80.0,1000,12,15.70,14.92,15.21,17.88,,
221,7729,,CABRITO REPOSADO,80.0,375,24,8.95,8.51,8.68,10.20,,
221,7728,,CABRITO REPOSADO,80.0,750,12,17.35,16.47,16.79,19.74,,
221,7730,,CABRITO REPOSADO,80.0,1000,12,19.80,18.80,19.17,22.54,,
221,7731,,CABRITO REPOSADO,80.0,1750,6,37.40,35.54,36.23,42.59,,
321,7407,,CALLE AZUL,80.0,750,12,16.50,15.67,15.98,18.79,,
321,4616,,CAMPO AZUL CLASICO REPOSADO,80.0,750,12,15.70,14.92,15.21,17.88,,
321,4614,,CAMPO AZUL 100% AGAVE ANEJO,80.0,750,12,34.95,33.21,33.86,39.80,,
321,5609,,CAMPO AZUL 100% AGAVE BLANCO,80.0,750,12,30.15,28.65,29.21,34.34,,
321,4613,,CAMPO AZUL 100% AGAVE REPOSADO,80.0,750,12,31.75,30.16,30.75,36.15,,
221,3909,,CASA NOBLE ANEJO,80.0,750,6,61.45,58.38,59.52,69.97,,
221,3910,,CASA NOBLE CRYSTAL,80.0,750,6,35.10,33.33,33.98,39.95,,
221,3911,,CASA NOBLE REPOSADO,80.0,750,6,43.90,41.72,42.53,49.99,,
221,3408,,CAZADORES ANEJO,80.0,750,6,40.85,38.80,39.56,46.50,,
221,3420,,CAZADORES BLANCO,80.0,750,12,26.35,25.02,25.51,29.99, 	(1.99),
221,7842,,CAZADORES BLANCO,80.0,1750,6,43.90,41.72,42.53,49.99,NEW,
221,71876,,CAZADORES REPOS/2 JARRITO MUGS,80.0,750,6,28.10,26.68,27.20,31.98, 	4.04 ,
221,71716,,CAZADORES REPOS/2 UFC SHT GLS,80.0,750,12,28.10,26.68,27.20,31.98, 	4.04 ,
221,585,,CAZADORES REPOSADO TEQ,80.0,50,48,2.15,2.05,2.09,2.46,,
221,96420,,CAZADORES REPOSADO TEQ,80.0,375,24,14.90,14.17,14.45,16.98,,
221,96510,,CAZADORES REPOSADO TEQ,80.0,750,12,28.10,26.68,27.20,31.98, 	4.04 ,
221,96540,,CAZADORES REPOSADO TEQ,80.0,1000,12,37.75,35.86,36.56,42.98, 	(1.99),
221,96610,,CAZADORES REPOSADO TEQ,80.0,1750,6,68.90,65.47,66.74,78.45,,
221,7732,,CENTINELA ANEJO,80.0,750,12,34.40,32.69,33.33,39.18,,
221,7733,,CENTINELA ANEJO 3 ANOS,80.0,750,12,52.25,49.64,50.61,59.49,,
221,7734,,CENTINELA REPOSADO,80.0,750,12,29.60,28.11,28.66,33.69,,
221,7735,,CENTINELA REPOSADO,80.0,1000,12,34.40,32.69,33.33,39.18,,
221,7737,,CHIMAYO BLANCO,80.0,750,12,15.80,15.00,15.29,17.98,,
221,7738,,CHIMAYO REPOSADO,80.0,750,12,15.80,15.00,15.29,17.98,,
,,,,,,,,,,,,
,,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,746,,CONQUISTADOR GOLD,80.0,1000,12,10.50,9.97,10.16,11.95,,
221,86940,,CONQUISTADOR GOLD,80.0,1750,6,19.30,18.33,18.69,21.97,,
221,85086,,CONQUISTADOR WHITE,80.0,750,12,8.75,8.31,8.47,9.96,,
221,59691,,CONQUISTADOR WHITE,80.0,1000,12,10.50,9.97,10.16,11.95,,
221,59698,,CONQUISTADOR WHITE,80.0,1750,6,19.30,18.33,18.69,21.97,,
321,6407,,CORAZON DE AGAVE ANEJO,80.0,375,12,13.15,12.50,12.74,14.98, 	(4.48),
321,887,,CORAZON DE AGAVE ANEJO,80.0,750,6,35.10,33.33,33.98,39.95,,
321,6408,,CORAZON DE AGAVE BLANCO,80.0,375,12,9.65,9.18,9.36,11.00, 	(2.48),
321,888,,CORAZON DE AGAVE BLANCO,80.0,750,6,26.35,25.02,25.51,29.99,,
321,70639,,CORAZON DE AGAVE BLANCO W/GLS,80.0,750,6,26.35,25.02,25.51,29.99,,
321,6409,,CORAZON DE AGAVE REPOSADO,80.0,375,12,11.40,10.84,11.05,12.99, 	(3.47),
321,889,,CORAZON DE AGAVE REPOSADO TEQ,80.0,750,6,30.70,29.17,29.74,34.96,,
221,408,,CORRALEJO ANEJO,80.0,750,6,52.70,50.07,51.04,60.00,,
221,438,,CORRALEJO BLANCO TEQ,80.0,750,6,30.70,29.17,29.74,34.96,,
221,439,,CORRALEJO REPOSADO TEQ,80.0,750,6,35.10,33.33,33.98,39.95,,
221,4584,,CORZO ANEJO,80.0,750,6,52.65,50.03,51.00,59.95,,
221,6963,,CORZO RAINBOW PACK 3PK,80.0,50,12,17.55,16.67,16.99,19.97,,
221,4585,,CORZO REPOSADO,80.0,750,6,45.65,43.38,44.22,51.98,,
221,5846,,CORZO SILVER,80.0,375,12,21.05,19.99,20.38,23.96,,
221,4586,,CORZO SILVER,80.0,750,6,42.10,39.98,40.76,47.92,,
321,5162,,CUATRO CIRIOS ANEJO,80.0,750,12,26.35,25.02,25.51,29.99,,
321,5163,,CUATRO CIRIOS REPOSADO,80.0,750,12,21.90,20.82,21.23,24.95,,
321,5164,,CUATRO CIRIOS SILVER,80.0,750,12,21.05,19.99,20.38,23.96,,
321,5485,,DEL MAGUEY MINERO,98.2,750,6,67.20,63.85,65.09,76.51,,
321,5486,,DEL MAGUEY PECHUGA,98.8,750,6,185.20,175.95,179.38,210.86,,
321,5487,,DEL MAGUEY SAN LUIS DEL RIO,96.6,750,6,67.20,63.85,65.09,76.51,,
321,5488,,DEL MAGUEY SANTO DOMINGO ALBAR,98.2,750,6,67.20,63.85,65.09,76.51,,
321,5489,,DEL MAGUEY TOBALA,94.4,750,6,112.60,106.96,109.04,128.18,,
221,6774,,DELEON DIAMANTE,80.0,750,6,144.90,137.67,140.35,164.98,,
221,6775,,DELEON REPOSADO,80.0,750,6,154.55,146.82,149.68,175.95,,
221,87650,,DEUCES WILD DILUTED GOLD TEQ,70.0,1750,6,16.15,15.35,15.65,18.40,,
221,87990,,DEUCES WILD DILUTED LIGHT TEQ,70.0,1750,6,16.15,15.35,15.65,18.40,,
221,7677,,DON AMADO MEZCAL ANEJO,80.0,750,6,45.10,42.83,43.66,51.33,,
221,7678,,DON AMADO MEZCAL PLATA,80.0,750,6,35.75,33.96,34.62,40.70,,
221,7679,,DON AMADO MEZCAL REPOSADO,80.0,750,6,41.80,39.70,40.47,47.58,,
221,7626,,DON DIEGO SANTA ANEJO,80.0,750,6,43.90,41.72,42.53,49.99,,
221,7627,,DON DIEGO SANTA BLANCO,80.0,750,6,35.10,33.33,33.98,39.95,,
221,7628,,DON DIEGO SANTA REPOSADO,80.0,750,6,39.50,37.52,38.25,44.97,,
221,83700,,DON EDUARDO ANEJO TEQ,80.0,750,6,43.90,41.72,42.53,49.99,,
221,2172,,DON EDUARDO REPOSADO,80.0,750,6,42.10,39.98,40.76,47.92,,
221,83710,,DON EDUARDO SILVER TEQ,80.0,750,6,39.50,37.52,38.25,44.97,,
321,86133,,DON JULIO ANEJO,80.0,50,60,3.50,3.32,3.38,3.98,,
321,2903,,DON JULIO ANEJO,80.0,375,12,26.35,25.02,25.51,29.99,,
321,83530,,DON JULIO ANEJO,80.0,750,6,51.80,49.20,50.16,58.97,,
321,7595,,DON JULIO ANEJO,80.0,1750,3,79.05,75.09,76.55,89.99,,
321,86403,,DON JULIO BLANCO,80.0,50,60,3.50,3.32,3.38,3.98,,
321,2904,,DON JULIO BLANCO,80.0,375,12,21.90,20.82,21.23,24.95,,
321,84110,,DON JULIO BLANCO,80.0,750,6,43.90,41.72,42.53,49.99,,
321,7444,,DON JULIO BLANCO,80.0,1750,3,79.05,75.09,76.55,89.99,,
321,71422,,DON JULIO BLANCO W/GLS,80.0,750,4,43.90,41.72,42.53,49.99,,
321,3682,,DON JULIO REAL,80.0,750,6,281.05,266.99,272.19,319.97,,
321,2905,,DON JULIO REPOSADO,80.0,375,12,23.70,22.52,22.96,26.99,,
321,583,,DON JULIO REPOSADO,80.0,750,6,46.55,44.22,45.08,52.99,,
321,7635,,DON JULIO REPOSADO,80.0,1750,3,79.05,75.09,76.55,89.99,,
321,6412,,DON JULIO VARIETY CASE,80.0,50,60,3.50,3.32,3.38,3.98,,
321,3393,,DON JULIO 1942,80.0,750,6,92.20,87.60,89.31,104.98,,
221,96850,,DOS GUSANOS MEZCAL,80.0,750,12,17.55,16.67,16.99,19.97,,
221,4767,,DOS LUNAS ANEJO,80.0,750,6,35.10,33.33,33.98,39.95,,
221,4800,,DOS LUNAS GRAND RESERVE,80.0,750,3,2310.00,2194.50,2237.24,2629.94,,
221,3808,,DOS LUNAS REPOSADO,80.0,750,6,30.70,29.17,29.74,34.96,,
221,3809,,DOS LUNAS SILVER,80.0,750,6,26.35,25.02,25.51,29.99,,
321,7117,,EL CHARRO REPOSADO,80.0,750,12,13.15,12.50,12.74,14.98,,
321,7118,,EL CHARRO REPOSADO,80.0,1000,12,15.75,14.96,15.25,17.93,,
,,,,,,,,,,,,
,,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,7119,,EL CHARRO SILVER,80.0,750,12,13.15,12.50,12.74,14.98,,
321,7120,,EL CHARRO SILVER,80.0,1000,12,15.75,14.96,15.25,17.93,,
221,7633,,EL ESPOLON BLANCO,80.0,750,6,19.30,18.33,18.69,21.97, 	(2.98),
221,7634,,EL ESPOLON REPOSADO,80.0,750,6,19.30,18.33,18.69,21.97, 	(2.98),
221,4421,,EL JIMADOR ANEJO,80.0,750,6,22.80,21.65,22.07,25.95,,
221,7282,,EL JIMADOR BLANCO,80.0,50,60,1.30,1.23,1.25,1.47,,
221,6264,,EL JIMADOR BLANCO,80.0,200,48,4.30,4.08,4.16,4.89,,
221,4235,,EL JIMADOR BLANCO,80.0,375,24,8.75,8.31,8.47,9.96,,
221,4236,,EL JIMADOR BLANCO,80.0,750,12,17.55,16.67,16.99,19.97,,
221,6470,,EL JIMADOR BLANCO,80.0,1000,12,21.50,20.42,20.82,24.48,,
221,7942,,EL JIMADOR BLANCO,80.0,1750,6,32.45,30.83,31.43,36.95,NEW,
221,71864,,EL JIMADOR BLANCO W/GL,80.0,750,6,17.55,16.67,16.99,19.97,,
221,7283,,EL JIMADOR REPOSADO,80.0,50,60,1.30,1.23,1.25,1.47,,
221,6265,,EL JIMADOR REPOSADO,80.0,200,48,4.30,4.08,4.16,4.89,,
221,4238,,EL JIMADOR REPOSADO,80.0,375,24,8.75,8.31,8.47,9.96,,
221,4239,,EL JIMADOR REPOSADO,80.0,750,12,17.55,16.67,16.99,19.97,,
221,4240,,EL JIMADOR REPOSADO,80.0,1000,12,21.50,20.42,20.82,24.48,,
221,4241,,EL JIMADOR REPOSADO,80.0,1750,6,32.45,30.83,31.43,36.95,,
221,71865,,EL JIMADOR REPOSADO W/GL,80.0,750,6,17.55,16.67,16.99,19.97,,
221,71166,,EL JIMADOR REPOSADO W/2 GLS,80.0,750,6,17.55,16.67,16.99,19.97,,
221,3725,,EL MAYOR ANEJO,80.0,750,6,28.95,27.51,28.05,32.97,,
221,3714,,EL MAYOR BLANCO,80.0,750,6,26.35,25.02,25.51,29.99,,
221,6323,,EL MAYOR EXTRA  ANEJO,80.0,750,3,87.80,83.40,85.02,99.95,,
221,3715,,EL MAYOR REPOSADO,80.0,750,6,26.35,25.02,25.51,29.99,,
321,7224,,EL OLVIDO REPOSADO,80.0,750,12,14.90,14.17,14.45,16.98,,
321,7466,,EL POBRE BLANCO,80.0,750,12,12.25,11.64,11.87,13.95,,
321,7467,,EL POBRE BLANCO,80.0,1750,6,20.15,19.15,19.52,22.95,,
321,7468,,EL POBRE GOLD,80.0,750,12,12.25,11.64,11.87,13.95,,
321,7469,,EL POBRE GOLD,80.0,1750,6,20.15,19.15,19.52,22.95,,
321,1007,,EL TESORO DE DON FELIPE ANEJO,80.0,750,6,39.95,37.96,38.70,45.49,,
221,7457,,EL TESORO DE MI TIERRA ANEJO,80.0,750,12,33.85,32.15,32.78,38.53,,
221,7458,,EL TESORO DE MI TIERRA BLANCO,80.0,750,12,27.25,25.89,26.39,31.02,,
221,7459,,EL TESORO DE MI TIERRA REPOSAD,80.0,750,12,30.55,29.02,29.59,34.78,,
321,1006,,EL TESORO PLATINUM,80.0,750,6,31.15,29.60,30.18,35.48,,
321,1008,,EL TESORO REPOSADO TEQ,80.0,750,6,35.10,33.33,33.98,39.95,,
321,59633,,EL TORO GOLD,80.0,375,24,7.00,6.65,6.78,7.97,,
321,59637,,EL TORO GOLD,80.0,750,12,12.25,11.64,11.87,13.95,,
321,59631,,EL TORO GOLD,80.0,1000,12,16.65,15.83,16.14,18.97,,
321,99350,,EL TORO GOLD,80.0,1750,6,25.45,24.18,24.65,28.98,,
321,59653,,EL TORO WHITE,80.0,375,24,7.00,6.65,6.78,7.97,,
321,59657,,EL TORO WHITE,80.0,750,12,12.25,11.64,11.87,13.95,,
321,91656,,EL TORO WHITE,80.0,1000,12,16.65,15.83,16.14,18.97,,
321,84589,,EL TORO WHITE,80.0,1750,6,25.45,24.18,24.65,28.98,,
221,6819,,EL ZARCO GOLD,80.0,750,12,12.25,11.64,11.87,13.95,,
221,6821,,EL ZARCO GOLD,80.0,1750,6,24.55,23.32,23.77,27.94,,
221,6822,,EL ZARCO SILVER,80.0,750,12,12.25,11.64,11.87,13.95,,
221,6823,,EL ZARCO SILVER,80.0,1000,12,18.00,17.10,17.43,20.49,,
221,6824,,EL ZARCO SILVER,80.0,1750,6,24.55,23.32,23.77,27.94,,
221,7350,,FAMILIA CAMARENA REPOSADO,80.0,50,60,1.75,1.66,1.69,1.99,,
221,7351,,FAMILIA CAMARENA REPOSADO,80.0,200,24,5.25,4.99,5.09,5.98,,
221,7385,,FAMILIA CAMARENA REPOSADO,80.0,375,24,8.75,8.31,8.47,9.96,,
221,7386,,FAMILIA CAMARENA REPOSADO,80.0,750,12,18.85,17.90,18.25,21.45,,
221,7387,,FAMILIA CAMARENA REPOSADO,80.0,1750,6,35.95,34.16,34.83,40.94,,
221,7352,,FAMILIA CAMARENA SILVER,80.0,50,60,1.75,1.66,1.69,1.99,,
221,7353,,FAMILIA CAMARENA SILVER,80.0,200,24,5.25,4.99,5.09,5.98,,
221,7388,,FAMILIA CAMARENA SILVER,80.0,375,24,9.20,8.75,8.92,10.48,,
221,7389,,FAMILIA CAMARENA SILVER,80.0,750,12,18.85,17.90,18.25,21.45,,
221,7390,,FAMILIA CAMARENA SILVER,80.0,1750,6,35.95,34.16,34.83,40.94,,
221,7010,,FAT ASS ANEJO,80.0,750,6,48.30,45.88,46.77,54.98,,
221,6164,,FAT ASS BLANCO,80.0,750,12,38.60,36.66,37.37,43.93,,
221,7011,,FAT ASS REPOSADO,80.0,750,6,43.90,41.72,42.53,49.99,,
221,7095,,FINEZA GOLD,80.0,750,12,13.15,12.50,12.74,14.98,,
221,7096,,FINEZA SILVER,80.0,750,12,13.15,12.50,12.74,14.98,,
,,,,,,,,,,,,
,,,,,,,,,,,,
TEQUILA (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,7137,,GIRO GOLD,80.0,750,12,7.00,6.65,6.78,7.97,,
321,7138,,GIRO GOLD,80.0,1750,6,15.35,14.57,14.85,17.46,,
321,7139,,GIRO SILVER,80.0,750,12,7.00,6.65,6.78,7.97,,
321,7140,,GIRO SILVER,80.0,1000,12,8.75,8.31,8.47,9.96,,
321,7141,,GIRO SILVER,80.0,1750,6,15.35,14.57,14.85,17.46,,
221,6600,,GRAN CENTENARIO ANEJO,80.0,50,60,1.75,1.66,1.69,1.99,,
221,954,,GRAN CENTENARIO ANEJO,80.0,750,6,52.65,50.03,51.00,59.95,,
221,5669,,GRAN CENTENARIO AZUL REPOSADO,80.0,1000,12,21.90,20.82,21.23,24.95,,
221,5813,,GRAN CENTENARIO AZUL SILVER,80.0,750,12,17.55,16.67,16.99,19.97,,
221,6456,,GRAN CENTENARIO LEYENDA,80.0,750,3,219.55,208.57,212.63,249.95,,
221,6601,,GRAN CENTENARIO PLATA,80.0,50,60,1.75,1.66,1.69,1.99,,
221,6956,,GRAN CENTENARIO PLATA,80.0,750,6,43.90,41.72,42.53,49.99,,
221,6602,,GRAN CENTENARIO REPOSADO,80.0,50,60,1.75,1.66,1.69,1.99,,
221,6957,,GRAN CENTENARIO REPOSADO,80.0,750,6,47.40,45.04,45.92,53.98,,
221,5490,,GRAN CENTENARIO ROSANGEL,80.0,750,6,32.50,30.87,31.47,37.00,,
221,5496,,GRAN CENTENARIO TENAMPA AZUL,80.0,750,12,17.55,16.67,16.99,19.97,,
321,7477,,GRAN PATRON BURDEOS,80.0,750,3,439.15,417.20,425.32,499.98,,
321,6214,,GRAN PATRON PLATINUM,80.0,375,6,87.80,83.40,85.02,99.95,,
321,2639,,GRAN PATRON PLATINUM,80.0,750,3,175.65,166.88,170.13,199.99,,
321,5323,,GRAN PATRON PLATINUM,80.0,1750,3,421.60,400.51,408.31,479.98,,
221,71643,,GUSANO ROJO/50ML GUSANO ROJO,80.0,750,12,21.90,20.82,21.23,24.95,,
221,2024,,HAPPY TEQUILA,80.0,750,12,16.50,15.67,15.98,18.79,,
221,2924,,HAPPY TEQUILA REPOSADO,80.0,750,12,16.50,15.67,15.98,18.79,,
221,7153,,HERRADURA ANEJO,80.0,750,6,43.90,41.72,42.53,49.99,,
221,7154,,HERRADURA BLANCO,80.0,750,6,35.10,33.33,33.98,39.95,,
221,71803,,HERRADURA COMBO/50ML CHAMBORD,80.0,750,6,35.10,33.33,33.98,39.95,,
221,7451,,HERRADURA DOUBLE BARREL REPOSA,80.0,750,12,43.90,41.72,42.53,49.99,,
221,7155,,HERRADURA REPOSADO,80.0,750,6,35.10,33.33,33.98,39.95,,
221,71167,,HERRADURA REPOSADO/2 SNIFTERS,80.0,750,6,35.10,33.33,33.98,39.95,,
221,85796,,HERRADURA SELECCION SUPREMA,80.0,750,3,285.45,271.18,276.46,324.99,,
321,7721,,HIGH TEQUILA,80.0,750,12,30.70,29.17,29.74,34.96,,
321,7625,,HIJOS DE VILLA REPOSADO,80.0,200,12,26.35,25.02,25.51,29.99,,
221,91076,,HUSSONG'S REPOSADO (JUGS),80.0,750,6,32.45,30.83,31.43,36.95,,
221,7709,,ILEGAL ANEJO,80.0,750,6,101.80,96.70,98.58,115.89,,
221,7710,,ILEGAL JOVEN,80.0,750,6,50.75,48.21,49.15,57.78,,
221,7711,,ILEGAL REPOSADO,80.0,750,6,64.65,61.43,62.63,73.62,,
321,3336,,JOSE CUERVO BLACK MEDALLION,80.0,50,60,1.75,1.66,1.69,1.99,,
321,3102,,JOSE CUERVO BLACK MEDALLION,80.0,750,12,20.15,19.15,19.52,22.95,,
321,3104,,JOSE CUERVO BLACK MEDALLION,80.0,1000,12,26.35,25.02,25.51,29.99,,
321,4097,,JOSE CUERVO BLACK MEDALLION,80.0,1750,6,39.50,37.52,38.25,44.97,,
321,84623,,JOSE CUERVO ESPECIAL,80.0,50,120,1.75,1.66,1.69,1.99,,
321,59712,,JOSE CUERVO ESPECIAL,80.0,200,48,5.25,4.99,5.09,5.98,,
321,59713,,JOSE CUERVO ESPECIAL,80.0,375,24,8.75,8.31,8.47,9.96,,
321,59717,,JOSE CUERVO ESPECIAL,80.0,750,12,17.55,16.67,16.99,19.97,,
321,59711,,JOSE CUERVO ESPECIAL,80.0,1000,12,21.90,20.82,21.23,24.95,,
321,59718,,JOSE CUERVO ESPECIAL,80.0,1750,6,32.45,30.83,31.43,36.95,,
